Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-21 12:05:00-05:00,96.37000274658203,96.38999938964844,96.25,96.26229858398438,94743,0,0
2022-11-21 12:10:00-05:00,96.25,96.30000305175781,96.11000061035156,96.11499786376953,153884,0,0
2022-11-21 12:15:00-05:00,96.12999725341797,96.16999816894531,96.05000305175781,96.12999725341797,123461,0,0
2022-11-21 12:20:00-05:00,96.12000274658203,96.13999938964844,95.9800033569336,96.05999755859375,169093,0,0
2022-11-21 12:25:00-05:00,96.05999755859375,96.1500015258789,96.01499938964844,96.04000091552734,103222,0,0
2022-11-21 12:30:00-05:00,96.03500366210938,96.11000061035156,95.95500183105469,96.05000305175781,180353,0,0
2022-11-21 12:35:00-05:00,96.05000305175781,96.2300033569336,96.0250015258789,96.06999969482422,104857,0,0
2022-11-21 12:40:00-05:00,96.07859802246094,96.1500015258789,96.05999755859375,96.125,76970,0,0
2022-11-21 12:45:00-05:00,96.12999725341797,96.16999816894531,96.05999755859375,96.08000183105469,80916,0,0
2022-11-21 12:50:00-05:00,96.06999969482422,96.0999984741211,95.94999694824219,95.95999908447266,137000,0,0
2022-11-21 12:55:00-05:00,95.95999908447266,95.95999908447266,95.83000183105469,95.87999725341797,120300,0,0
2022-11-21 13:00:00-05:00,95.87999725341797,95.91999816894531,95.79000091552734,95.80999755859375,187077,0,0
2022-11-21 13:05:00-05:00,95.80999755859375,96.06999969482422,95.80000305175781,96.04000091552734,136553,0,0
2022-11-21 13:10:00-05:00,96.04499816894531,96.19000244140625,96.0199966430664,96.08100128173828,273729,0,0
2022-11-21 13:15:00-05:00,96.08999633789062,96.16000366210938,96.0,96.11000061035156,120768,0,0
2022-11-21 13:20:00-05:00,96.11750030517578,96.18000030517578,96.06500244140625,96.12000274658203,108157,0,0
2022-11-21 13:25:00-05:00,96.11009979248047,96.20999908447266,96.07499694824219,96.13500213623047,99206,0,0
2022-11-21 13:30:00-05:00,96.12999725341797,96.19660186767578,96.08000183105469,96.16999816894531,89945,0,0
2022-11-21 13:35:00-05:00,96.16000366210938,96.39710235595703,96.11000061035156,96.3499984741211,129119,0,0
2022-11-21 13:40:00-05:00,96.36000061035156,96.37000274658203,96.22350311279297,96.25,111753,0,0
2022-11-21 13:45:00-05:00,96.23999786376953,96.25499725341797,96.1500015258789,96.1500015258789,109626,0,0
2022-11-21 13:50:00-05:00,96.16000366210938,96.20999908447266,96.11000061035156,96.12000274658203,101514,0,0
2022-11-21 13:55:00-05:00,96.12000274658203,96.12999725341797,95.9800033569336,96.01000213623047,203611,0,0
2022-11-21 14:00:00-05:00,96.00499725341797,96.125,95.99500274658203,96.07499694824219,133267,0,0
2022-11-21 14:05:00-05:00,96.07499694824219,96.12000274658203,96.0199966430664,96.02999877929688,97456,0,0
2022-11-21 14:10:00-05:00,96.03500366210938,96.03500366210938,95.87000274658203,95.89009857177734,154501,0,0
2022-11-21 14:15:00-05:00,95.88500213623047,95.9800033569336,95.86000061035156,95.87999725341797,204280,0,0
2022-11-21 14:20:00-05:00,95.88690185546875,95.88999938964844,95.68000030517578,95.7300033569336,186180,0,0
2022-11-21 14:25:00-05:00,95.73500061035156,95.81999969482422,95.72000122070312,95.75,161297,0,0
2022-11-21 14:30:00-05:00,95.73049926757812,95.79000091552734,95.61000061035156,95.66999816894531,298606,0,0
2022-11-21 14:35:00-05:00,95.67500305175781,95.69000244140625,95.58000183105469,95.65499877929688,250412,0,0
2022-11-21 14:40:00-05:00,95.6500015258789,95.66000366210938,95.54000091552734,95.55000305175781,164965,0,0
2022-11-21 14:45:00-05:00,95.55500030517578,95.6449966430664,95.52999877929688,95.6050033569336,184269,0,0
2022-11-21 14:50:00-05:00,95.61000061035156,95.68000030517578,95.58000183105469,95.62000274658203,175895,0,0
2022-11-21 14:55:00-05:00,95.62000274658203,95.66000366210938,95.57499694824219,95.57499694824219,261213,0,0
2022-11-21 15:00:00-05:00,95.56999969482422,95.76000213623047,95.56500244140625,95.73999786376953,163759,0,0
2022-11-21 15:05:00-05:00,95.75499725341797,95.81999969482422,95.6500015258789,95.70500183105469,219424,0,0
2022-11-21 15:10:00-05:00,95.69999694824219,95.79000091552734,95.6500015258789,95.7699966430664,150569,0,0
2022-11-21 15:15:00-05:00,95.76499938964844,95.86000061035156,95.74500274658203,95.84400177001953,223323,0,0
2022-11-21 15:20:00-05:00,95.84149932861328,95.87999725341797,95.66999816894531,95.67500305175781,185504,0,0
2022-11-21 15:25:00-05:00,95.67500305175781,95.72000122070312,95.55999755859375,95.61499786376953,233082,0,0
2022-11-21 15:30:00-05:00,95.61499786376953,95.68000030517578,95.5250015258789,95.52999877929688,715419,0,0
2022-11-21 15:35:00-05:00,95.53500366210938,95.5999984741211,95.3550033569336,95.37999725341797,429337,0,0
2022-11-21 15:40:00-05:00,95.38819885253906,95.5199966430664,95.37999725341797,95.51499938964844,381437,0,0
2022-11-21 15:45:00-05:00,95.5199966430664,95.66999816894531,95.5,95.65499877929688,383875,0,0
2022-11-21 15:50:00-05:00,95.66000366210938,95.73999786376953,95.58000183105469,95.66999816894531,595937,0,0
2022-11-21 15:55:00-05:00,95.66500091552734,95.7300033569336,95.55000305175781,95.61000061035156,1241632,0,0
2022-11-22 09:30:00-05:00,95.94999694824219,96.0,95.45999908447266,95.6500015258789,824173,0,0
2022-11-22 09:35:00-05:00,95.66000366210938,95.76000213623047,95.25,95.27999877929688,315369,0,0
2022-11-22 09:40:00-05:00,95.26000213623047,95.30000305175781,94.55999755859375,94.61499786376953,688281,0,0
2022-11-22 09:45:00-05:00,94.62000274658203,94.7699966430664,94.51000213623047,94.61750030517578,352629,0,0
2022-11-22 09:50:00-05:00,94.5999984741211,94.63999938964844,94.25,94.31999969482422,583018,0,0
2022-11-22 09:55:00-05:00,94.33000183105469,94.38999938964844,94.08999633789062,94.0999984741211,657529,0,0
2022-11-22 10:00:00-05:00,94.1050033569336,94.65899658203125,94.05000305175781,94.63999938964844,499457,0,0
2022-11-22 10:05:00-05:00,94.62999725341797,94.8949966430664,94.62000274658203,94.875,272466,0,0
2022-11-22 10:10:00-05:00,94.87999725341797,95.31999969482422,94.86000061035156,95.31999969482422,320715,0,0
2022-11-22 10:15:00-05:00,95.33000183105469,95.37999725341797,95.1500015258789,95.29460144042969,229736,0,0
2022-11-22 10:20:00-05:00,95.29000091552734,95.29859924316406,95.11000061035156,95.16110229492188,215971,0,0
2022-11-22 10:25:00-05:00,95.1500015258789,95.43499755859375,95.0999984741211,95.4000015258789,234768,0,0
2022-11-22 10:30:00-05:00,95.40499877929688,95.41999816894531,95.08999633789062,95.2300033569336,183821,0,0
2022-11-22 10:35:00-05:00,95.2300033569336,95.30999755859375,94.95999908447266,94.9800033569336,196098,0,0
2022-11-22 10:40:00-05:00,94.9800033569336,95.04499816894531,94.87000274658203,94.98500061035156,242752,0,0
2022-11-22 10:45:00-05:00,94.98999786376953,95.54000091552734,94.95999908447266,95.45999908447266,310856,0,0
2022-11-22 10:50:00-05:00,95.4800033569336,95.69000244140625,95.47309875488281,95.63500213623047,288791,0,0
2022-11-22 10:55:00-05:00,95.6500015258789,95.7699966430664,95.52999877929688,95.69000244140625,203003,0,0
2022-11-22 11:00:00-05:00,95.68499755859375,95.69999694824219,95.41000366210938,95.43499755859375,141655,0,0
2022-11-22 11:05:00-05:00,95.44000244140625,95.55000305175781,95.34940338134766,95.48999786376953,151891,0,0
2022-11-22 11:10:00-05:00,95.4749984741211,95.5999984741211,95.43000030517578,95.56999969482422,188031,0,0
2022-11-22 11:15:00-05:00,95.56999969482422,95.62000274658203,95.37999725341797,95.52999877929688,198779,0,0
2022-11-22 11:20:00-05:00,95.52999877929688,95.66000366210938,95.41999816894531,95.62000274658203,196922,0,0
2022-11-22 11:25:00-05:00,95.62000274658203,95.73999786376953,95.46869659423828,95.55999755859375,132955,0,0
2022-11-22 11:30:00-05:00,95.53600311279297,95.55760192871094,95.23999786376953,95.31999969482422,128851,0,0
2022-11-22 11:35:00-05:00,95.31999969482422,95.3499984741211,95.16999816894531,95.21499633789062,109668,0,0
2022-11-22 11:40:00-05:00,95.20999908447266,95.37000274658203,95.125,95.125,89262,0,0
2022-11-22 11:45:00-05:00,95.12000274658203,95.18779754638672,95.05999755859375,95.12999725341797,153244,0,0
2022-11-22 11:50:00-05:00,95.12999725341797,95.30989837646484,95.11000061035156,95.29000091552734,278544,0,0
2022-11-22 11:55:00-05:00,95.27999877929688,95.40799713134766,95.2300033569336,95.3949966430664,90705,0,0
2022-11-22 12:00:00-05:00,95.4000015258789,95.6500015258789,95.3949966430664,95.58000183105469,238061,0,0
2022-11-22 12:05:00-05:00,95.57499694824219,95.70999908447266,95.51000213623047,95.69010162353516,128720,0,0
2022-11-22 12:10:00-05:00,95.69000244140625,95.89990234375,95.68499755859375,95.83499908447266,137623,0,0
2022-11-22 12:15:00-05:00,95.83000183105469,95.9000015258789,95.79000091552734,95.87300109863281,128978,0,0
2022-11-22 12:20:00-05:00,95.87999725341797,95.93000030517578,95.8010025024414,95.90350341796875,168403,0,0
2022-11-22 12:25:00-05:00,95.9000015258789,95.92500305175781,95.83999633789062,95.87000274658203,167339,0,0
2022-11-22 12:30:00-05:00,95.86100006103516,95.93000030517578,95.83999633789062,95.87999725341797,159025,0,0
2022-11-22 12:35:00-05:00,95.88999938964844,96.01000213623047,95.87999725341797,95.98999786376953,153419,0,0
2022-11-22 12:40:00-05:00,95.98999786376953,96.05000305175781,95.94000244140625,96.05000305175781,92056,0,0
2022-11-22 12:45:00-05:00,96.04499816894531,96.09829711914062,95.96499633789062,96.01000213623047,80467,0,0
2022-11-22 12:50:00-05:00,96.0199966430664,96.16500091552734,96.0199966430664,96.12999725341797,501660,0,0
2022-11-22 12:55:00-05:00,96.13099670410156,96.22000122070312,96.0999984741211,96.16999816894531,113393,0,0
2022-11-22 13:00:00-05:00,96.16999816894531,96.41500091552734,96.16999816894531,96.37999725341797,281643,0,0
2022-11-22 13:05:00-05:00,96.37999725341797,96.6500015258789,96.31999969482422,96.5999984741211,308851,0,0
2022-11-22 13:10:00-05:00,96.5999984741211,96.81500244140625,96.5999984741211,96.75,283101,0,0
2022-11-22 13:15:00-05:00,96.7582015991211,96.77999877929688,96.62999725341797,96.67500305175781,124143,0,0
2022-11-22 13:20:00-05:00,96.66999816894531,96.68000030517578,96.50170135498047,96.59249877929688,134282,0,0
2022-11-22 13:25:00-05:00,96.5999984741211,96.68000030517578,96.51000213623047,96.64730072021484,141921,0,0
2022-11-22 13:30:00-05:00,96.6500015258789,96.86499786376953,96.62999725341797,96.83000183105469,251895,0,0
2022-11-22 13:35:00-05:00,96.83000183105469,96.86000061035156,96.7249984741211,96.81500244140625,186263,0,0
2022-11-22 13:40:00-05:00,96.81500244140625,96.88500213623047,96.75,96.86000061035156,109125,0,0
2022-11-22 13:45:00-05:00,96.86499786376953,97.06500244140625,96.86000061035156,97.05999755859375,243700,0,0
2022-11-22 13:50:00-05:00,97.05999755859375,97.08999633789062,96.98999786376953,97.05500030517578,185118,0,0
2022-11-22 13:55:00-05:00,97.05000305175781,97.16000366210938,97.05000305175781,97.12000274658203,234223,0,0
2022-11-22 14:00:00-05:00,97.11990356445312,97.22000122070312,97.05500030517578,97.12000274658203,241467,0,0
2022-11-22 14:05:00-05:00,97.11499786376953,97.125,96.875,96.87999725341797,135204,0,0
2022-11-22 14:10:00-05:00,96.88999938964844,96.93840026855469,96.78250122070312,96.79000091552734,112893,0,0
2022-11-22 14:15:00-05:00,96.79000091552734,96.875,96.75499725341797,96.80999755859375,206549,0,0
2022-11-22 14:20:00-05:00,96.80000305175781,96.92500305175781,96.7699966430664,96.77999877929688,142317,0,0
2022-11-22 14:25:00-05:00,96.7699966430664,96.83000183105469,96.68499755859375,96.77999877929688,126921,0,0
2022-11-22 14:30:00-05:00,96.77999877929688,96.7854995727539,96.68499755859375,96.7699966430664,129740,0,0
2022-11-22 14:35:00-05:00,96.7699966430664,96.97000122070312,96.7699966430664,96.95500183105469,171586,0,0
2022-11-22 14:40:00-05:00,96.94999694824219,96.97000122070312,96.72010040283203,96.75,204679,0,0
2022-11-22 14:45:00-05:00,96.75,96.87999725341797,96.73500061035156,96.875,107622,0,0
2022-11-22 14:50:00-05:00,96.87049865722656,96.9800033569336,96.79000091552734,96.93000030517578,220654,0,0
2022-11-22 14:55:00-05:00,96.93000030517578,97.05000305175781,96.92009735107422,96.9885025024414,195089,0,0
2022-11-22 15:00:00-05:00,96.98999786376953,97.11000061035156,96.95999908447266,97.0999984741211,212953,0,0
2022-11-22 15:05:00-05:00,97.0999984741211,97.12999725341797,97.04000091552734,97.06999969482422,180734,0,0
2022-11-22 15:10:00-05:00,97.07209777832031,97.13999938964844,97.01000213623047,97.13009643554688,135279,0,0
2022-11-22 15:15:00-05:00,97.13999938964844,97.16000366210938,96.96499633789062,96.9749984741211,176089,0,0
2022-11-22 15:20:00-05:00,96.9800033569336,97.12000274658203,96.9749984741211,97.11930084228516,125197,0,0
2022-11-22 15:25:00-05:00,97.12000274658203,97.1500015258789,97.06999969482422,97.12999725341797,140179,0,0
2022-11-22 15:30:00-05:00,97.13500213623047,97.19999694824219,97.10169982910156,97.19999694824219,169622,0,0
2022-11-22 15:35:00-05:00,97.19999694824219,97.19999694824219,97.11499786376953,97.1500015258789,121954,0,0
2022-11-22 15:40:00-05:00,97.1449966430664,97.1500015258789,97.0,97.01499938964844,174216,0,0
2022-11-22 15:45:00-05:00,97.00499725341797,97.05999755859375,96.94999694824219,96.9800033569336,321963,0,0
2022-11-22 15:50:00-05:00,96.9800033569336,97.11000061035156,96.86000061035156,96.97160339355469,440632,0,0
2022-11-22 15:55:00-05:00,96.97000122070312,97.12999725341797,96.88999938964844,97.04000091552734,771316,0,0
2022-11-23 09:30:00-05:00,97.08999633789062,97.8396987915039,97.08999633789062,97.41000366210938,819491,0,0
2022-11-23 09:35:00-05:00,97.41000366210938,97.73989868164062,97.38999938964844,97.73989868164062,231309,0,0
2022-11-23 09:40:00-05:00,97.72000122070312,97.80599975585938,97.48999786376953,97.62000274658203,275890,0,0
2022-11-23 09:45:00-05:00,97.62000274658203,98.02999877929688,97.44770050048828,97.7699966430664,538529,0,0
2022-11-23 09:50:00-05:00,97.76000213623047,98.0199966430664,97.69999694824219,97.88500213623047,173888,0,0
2022-11-23 09:55:00-05:00,97.87000274658203,97.87750244140625,97.51000213623047,97.55899810791016,221672,0,0
2022-11-23 10:00:00-05:00,97.58000183105469,97.7699966430664,97.29000091552734,97.6500015258789,261492,0,0
2022-11-23 10:05:00-05:00,97.6500015258789,97.94010162353516,97.56999969482422,97.94010162353516,200270,0,0
2022-11-23 10:10:00-05:00,97.94000244140625,98.02999877929688,97.86000061035156,98.00199890136719,162020,0,0
2022-11-23 10:15:00-05:00,98.0198974609375,98.08000183105469,97.87999725341797,98.04000091552734,231964,0,0
2022-11-23 10:20:00-05:00,98.02999877929688,98.08499908447266,97.88999938964844,98.08000183105469,138672,0,0
2022-11-23 10:25:00-05:00,98.08460235595703,98.11000061035156,97.88500213623047,97.98899841308594,113906,0,0
2022-11-23 10:30:00-05:00,97.98999786376953,98.16000366210938,97.94999694824219,98.08499908447266,200609,0,0
2022-11-23 10:35:00-05:00,98.08999633789062,98.19499969482422,98.05500030517578,98.0999984741211,252829,0,0
2022-11-23 10:40:00-05:00,98.09500122070312,98.19000244140625,98.04499816894531,98.1500015258789,191619,0,0
2022-11-23 10:45:00-05:00,98.1500015258789,98.19000244140625,98.0,98.07499694824219,167586,0,0
2022-11-23 10:50:00-05:00,98.07209777832031,98.1500015258789,98.0,98.0250015258789,126095,0,0
2022-11-23 10:55:00-05:00,98.02999877929688,98.12999725341797,98.0199966430664,98.12999725341797,98563,0,0
2022-11-23 11:00:00-05:00,98.12999725341797,98.26000213623047,98.04499816894531,98.13500213623047,180027,0,0
2022-11-23 11:05:00-05:00,98.13999938964844,98.26000213623047,98.08000183105469,98.19499969482422,178989,0,0
2022-11-23 11:10:00-05:00,98.21499633789062,98.36000061035156,98.19999694824219,98.31549835205078,310077,0,0
2022-11-23 11:15:00-05:00,98.31539916992188,98.37010192871094,98.06999969482422,98.11499786376953,172226,0,0
2022-11-23 11:20:00-05:00,98.11499786376953,98.18840026855469,98.05999755859375,98.08499908447266,130615,0,0
2022-11-23 11:25:00-05:00,98.08499908447266,98.08499908447266,97.91999816894531,97.91999816894531,150070,0,0
2022-11-23 11:30:00-05:00,97.91000366210938,97.94999694824219,97.80000305175781,97.88899993896484,158731,0,0
2022-11-23 11:35:00-05:00,97.88999938964844,97.94000244140625,97.81009674072266,97.91999816894531,225497,0,0
2022-11-23 11:40:00-05:00,97.91999816894531,98.08000183105469,97.91000366210938,98.04509735107422,125926,0,0
2022-11-23 11:45:00-05:00,98.0344009399414,98.03500366210938,97.70500183105469,97.72000122070312,106766,0,0
2022-11-23 11:50:00-05:00,97.72000122070312,97.83999633789062,97.4800033569336,97.51000213623047,156856,0,0
2022-11-23 11:55:00-05:00,97.5,97.55000305175781,97.30999755859375,97.55000305175781,130886,0,0
2022-11-23 12:00:00-05:00,97.54000091552734,97.62000274658203,97.53500366210938,97.61609649658203,203873,0,0
2022-11-23 12:05:00-05:00,97.62000274658203,97.79000091552734,97.5999984741211,97.7750015258789,154928,0,0
2022-11-23 12:10:00-05:00,97.77999877929688,97.83000183105469,97.70030212402344,97.79499816894531,74330,0,0
2022-11-23 12:15:00-05:00,97.79000091552734,97.8499984741211,97.7300033569336,97.80000305175781,85253,0,0
2022-11-23 12:20:00-05:00,97.77999877929688,97.83999633789062,97.7300033569336,97.81490325927734,84988,0,0
2022-11-23 12:25:00-05:00,97.81999969482422,97.95939636230469,97.81999969482422,97.8550033569336,111716,0,0
2022-11-23 12:30:00-05:00,97.86000061035156,97.9800033569336,97.83000183105469,97.9000015258789,219227,0,0
2022-11-23 12:35:00-05:00,97.9000015258789,97.9000015258789,97.75,97.81549835205078,146198,0,0
2022-11-23 12:40:00-05:00,97.81999969482422,97.86000061035156,97.58000183105469,97.60780334472656,91082,0,0
2022-11-23 12:45:00-05:00,97.5999984741211,97.69000244140625,97.56999969482422,97.68000030517578,70268,0,0
2022-11-23 12:50:00-05:00,97.6720962524414,97.6720962524414,97.37999725341797,97.44989776611328,124731,0,0
2022-11-23 12:55:00-05:00,97.44000244140625,97.45500183105469,97.1500015258789,97.29000091552734,267776,0,0
2022-11-23 13:00:00-05:00,97.2699966430664,97.41000366210938,97.12999725341797,97.3949966430664,324532,0,0
2022-11-23 13:05:00-05:00,97.40499877929688,97.44499969482422,97.30999755859375,97.43000030517578,110699,0,0
2022-11-23 13:10:00-05:00,97.43000030517578,97.47840118408203,97.37000274658203,97.40959930419922,95116,0,0
2022-11-23 13:15:00-05:00,97.4000015258789,97.56990051269531,97.4000015258789,97.55999755859375,95814,0,0
2022-11-23 13:20:00-05:00,97.55999755859375,97.58999633789062,97.41000366210938,97.56379699707031,211758,0,0
2022-11-23 13:25:00-05:00,97.55999755859375,97.6500015258789,97.5,97.63999938964844,60286,0,0
2022-11-23 13:30:00-05:00,97.62999725341797,97.69999694824219,97.62999725341797,97.63999938964844,79358,0,0
2022-11-23 13:35:00-05:00,97.6500015258789,97.75859832763672,97.61489868164062,97.74500274658203,187478,0,0
2022-11-23 13:40:00-05:00,97.74500274658203,97.8499984741211,97.68000030517578,97.84700012207031,67664,0,0
2022-11-23 13:45:00-05:00,97.8499984741211,97.86000061035156,97.7699966430664,97.78500366210938,88243,0,0
2022-11-23 13:50:00-05:00,97.77999877929688,97.77999877929688,97.6500015258789,97.7416000366211,120201,0,0
2022-11-23 13:55:00-05:00,97.74700164794922,97.76000213623047,97.69000244140625,97.75,54403,0,0
2022-11-23 14:00:00-05:00,97.73500061035156,98.48999786376953,97.44999694824219,98.43000030517578,667841,0,0
2022-11-23 14:05:00-05:00,98.44000244140625,98.44999694824219,97.88999938964844,98.06999969482422,251523,0,0
2022-11-23 14:10:00-05:00,98.06199645996094,98.16999816894531,97.72000122070312,98.1500015258789,162368,0,0
2022-11-23 14:15:00-05:00,98.16000366210938,98.22000122070312,98.06999969482422,98.0999984741211,100560,0,0
2022-11-23 14:20:00-05:00,98.11000061035156,98.26000213623047,98.0,98.23870086669922,323423,0,0
2022-11-23 14:25:00-05:00,98.23500061035156,98.48999786376953,98.19999694824219,98.37000274658203,288459,0,0
2022-11-23 14:30:00-05:00,98.37000274658203,98.37000274658203,98.12999725341797,98.16000366210938,151970,0,0
2022-11-23 14:35:00-05:00,98.1500015258789,98.1500015258789,98.01000213623047,98.11000061035156,92461,0,0
2022-11-23 14:40:00-05:00,98.0999984741211,98.30999755859375,98.06999969482422,98.30999755859375,104587,0,0
2022-11-23 14:45:00-05:00,98.30999755859375,98.45999908447266,98.2300033569336,98.44999694824219,122919,0,0
2022-11-23 14:50:00-05:00,98.44860076904297,98.55999755859375,98.36000061035156,98.43000030517578,308818,0,0
2022-11-23 14:55:00-05:00,98.43049621582031,98.56950378417969,98.41999816894531,98.49009704589844,216011,0,0
2022-11-23 15:00:00-05:00,98.48999786376953,98.48999786376953,98.27999877929688,98.43569946289062,156370,0,0
2022-11-23 15:05:00-05:00,98.43000030517578,98.63999938964844,98.41999816894531,98.61000061035156,203867,0,0
2022-11-23 15:10:00-05:00,98.5999984741211,98.61000061035156,98.47000122070312,98.58499908447266,209369,0,0
2022-11-23 15:15:00-05:00,98.58499908447266,98.75,98.55000305175781,98.71499633789062,218398,0,0
2022-11-23 15:20:00-05:00,98.71499633789062,98.76000213623047,98.65499877929688,98.73500061035156,275388,0,0
2022-11-23 15:25:00-05:00,98.7300033569336,98.7300033569336,98.56999969482422,98.58000183105469,175072,0,0
2022-11-23 15:30:00-05:00,98.58000183105469,98.58499908447266,98.4000015258789,98.5,214979,0,0
2022-11-23 15:35:00-05:00,98.5,98.72000122070312,98.4800033569336,98.71499633789062,223934,0,0
2022-11-23 15:40:00-05:00,98.71240234375,98.71499633789062,98.52999877929688,98.58000183105469,303587,0,0
2022-11-23 15:45:00-05:00,98.58000183105469,98.58000183105469,98.24500274658203,98.2699966430664,265355,0,0
2022-11-23 15:50:00-05:00,98.2699966430664,98.5199966430664,98.26000213623047,98.38999938964844,368925,0,0
2022-11-23 15:55:00-05:00,98.37999725341797,98.5199966430664,98.22000122070312,98.47000122070312,825414,0,0
2022-11-25 09:30:00-05:00,98.23999786376953,98.62000274658203,97.9800033569336,98.2750015258789,992275,0,0
2022-11-25 09:35:00-05:00,98.2699966430664,98.63999938964844,98.23999786376953,98.33999633789062,287729,0,0
2022-11-25 09:40:00-05:00,98.3550033569336,98.4000015258789,98.12000274658203,98.2300033569336,219065,0,0
2022-11-25 09:45:00-05:00,98.2300033569336,98.29000091552734,97.83499908447266,97.87000274658203,265177,0,0
2022-11-25 09:50:00-05:00,97.87000274658203,98.02989959716797,97.8678970336914,97.94000244140625,166966,0,0
2022-11-25 09:55:00-05:00,97.92400360107422,97.94999694824219,97.83000183105469,97.91000366210938,203903,0,0
2022-11-25 10:00:00-05:00,97.91000366210938,98.06500244140625,97.80999755859375,98.01000213623047,270233,0,0
2022-11-25 10:05:00-05:00,98.00270080566406,98.0199966430664,97.76499938964844,97.86000061035156,162015,0,0
2022-11-25 10:10:00-05:00,97.86499786376953,97.875,97.68000030517578,97.80500030517578,132636,0,0
2022-11-25 10:15:00-05:00,97.81999969482422,98.01000213623047,97.79889678955078,97.95999908447266,351593,0,0
2022-11-25 10:20:00-05:00,97.94999694824219,98.0250015258789,97.80500030517578,97.87000274658203,186326,0,0
2022-11-25 10:25:00-05:00,97.87000274658203,97.91999816894531,97.72000122070312,97.77999877929688,150982,0,0
2022-11-25 10:30:00-05:00,97.79000091552734,97.91999816894531,97.7699966430664,97.83000183105469,133964,0,0
2022-11-25 10:35:00-05:00,97.82499694824219,97.88500213623047,97.79000091552734,97.80000305175781,206875,0,0
2022-11-25 10:40:00-05:00,97.80000305175781,97.87000274658203,97.73999786376953,97.8499984741211,75857,0,0
2022-11-25 10:45:00-05:00,97.86000061035156,97.91500091552734,97.79000091552734,97.86830139160156,104291,0,0
2022-11-25 10:50:00-05:00,97.87000274658203,97.95999908447266,97.80000305175781,97.94499969482422,193274,0,0
